tipo_propuesta_formativa_desc,propuesta_formativa_desc,anio_academico,actividad_desc,periodo_lectivo,catedra_desc,comision_desc,condicion_regularidad_desc,resultado_desc,cantidad_alumnos,total,porcentaje
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,80,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,94,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,52,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,88,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,44,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,68,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,53,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,51,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,195,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,43,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,106,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,36,,
Ciclo Básico,Contador Público,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,58,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,32,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,33,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,55,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,50,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,20,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,49,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,34,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,30,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,29,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,29,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,36,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,18,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,16,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,83,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,21,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,68,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,16,,
Ciclo Básico,Licenciatura en Administración,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,26,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,13,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,11,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,34,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,14,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,3,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,40,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,19,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,7,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,30,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,1,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,9,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,10,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,6,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,19,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,11,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,23,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,3,,
Ciclo Básico,Licenciatura en Economía,2020,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,29,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,56,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,50,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,94,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,59,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,70,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,79,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,41,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,34,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,47,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Libre,11,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Libre,Sin Actuación,12,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - CURSOS VERANO,DE SANTIS_11-00004,DE SANTIS,Regular,Regular,17,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,11,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,28,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,6,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,99,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,121,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,156,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,46,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,64,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,74,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,15,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Sin Actuación,18,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - PRIMER SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,22,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,38,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,47,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,27,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,142,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,70,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,177,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,84,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,20,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,6,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,35,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,15,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,178,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,65,,
Ciclo Básico,Ciencias Económicas,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,153,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,61,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,63,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,24,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,110,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,66,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,95,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,226,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,46,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,15,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,83,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,25,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,113,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,69,,
Ciclo Básico,Contador Público,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,79,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,39,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,33,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,22,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,64,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,32,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,63,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,97,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,24,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,40,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,8,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,74,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,41,,
Ciclo Básico,Licenciatura en Administración,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,54,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Libre,5,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Libre,Sin Actuación,2,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,AISA_11-00004,AISA,Regular,Regular,10,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Libre,18,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Libre,Sin Actuación,13,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,CUTTICA_11-00004,CUTTICA,Regular,Regular,48,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Libre,Libre,26,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00004,DISTANCIA,Regular,Regular,8,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Libre,Sin Actuación,15,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,OVIEDO_11-00004,OVIEDO,Regular,Regular,3,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Libre,26,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Libre,Sin Actuación,10,,
Ciclo Básico,Licenciatura en Economía,2021,(11-00004) - MICROECONOMIA I,11 - SEGUNDO SEMESTRE,VALQUEZ_11-00004,VALQUEZ,Regular,Regular,41,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Libre,1,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Sin Actuación,138,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Regular,Regular,7,,
Ciclo Básico,Contador Público,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Libre,17,,
Ciclo Básico,Contador Público,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Sin Actuación,226,,
Ciclo Básico,Contador Público,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Regular,Regular,33,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Libre,4,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Sin Actuación,117,,
Ciclo Básico,Licenciatura en Administración,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Regular,Regular,14,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Libre,2,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Sin Actuación,34,,
Ciclo Básico,Licenciatura en Economía,2019,(11-00006) - CONTABILIDAD I,11 - PRIMER SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Regular,Regular,4,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,BENAVIDEZ_11-00006,BENAVIDEZ,Libre,Libre,43,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,BENAVIDEZ_11-00006,BENAVIDEZ,Regular,Regular,14,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,BERTOLDI_11-00006,BERTOLDI,Libre,Libre,1,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,BERTOLDI_11-00006,BERTOLDI,Libre,Sin Actuación,13,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,BERTOLDI_11-00006,BERTOLDI,Regular,Regular,4,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Libre,3,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Libre,Sin Actuación,43,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,DISTANCIA_11-00006,DISTANCIA,Regular,Regular,6,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,GIAMBONE_11-00006,GIAMBONE,Libre,Libre,12,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,GIAMBONE_11-00006,GIAMBONE,Libre,Sin Actuación,28,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,GIAMBONE_11-00006,GIAMBONE,Regular,Regular,10,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,NICOLÁS_11-00006,NICOLÁS,Libre,Libre,18,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,NICOLÁS_11-00006,NICOLÁS,Regular,Regular,1,,
Ciclo Básico,Ciencias Económicas,2019,(11-00006) - CONTABILIDAD I,11 - SEGUNDO SEMESTRE,NICOLÁS_11-00006,NICOLÁS,Sin Actuación,Sin Actuación,13,,
